"analysis_protocol","method","seed","guide","estimate"
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt97",0.00989810231664698
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt99",0.124488915664418
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt102",-0.00670296137184416
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt104",0.0607971846922349
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt107",0.0532754943991119
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt109",-0.0435412905479456
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt110",0.228682054705271
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt113",-0.00782770805135376
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt114",0.0863946304887825
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt115",0.135262540570535
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt116",0.000380713715474402
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt117",0.0434365419709596
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt119",0.132078201348347
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt125",-0.089885477931235
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt126",0.0364671481274311
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt129",-0.0155482695550418
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt130",0.0636496666601836
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt131",0.128454447843709
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt132",-0.0445929990530391
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt133",0.0481627736743129
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt137",-0.00350812834808471
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt140",0.00300591476187148
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt143",-0.026086876302121
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt144",0.169157908345002
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt146",0.100638392602945
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt148",0.0300725117275604
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt149",-0.0496604042179846
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt152",0.138503293132682
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt153",0.0639703018348662
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt157",0.0294004187475756
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt158",-0.0484432742691194
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt160",-0.0542782276588893
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt161",0.0152505885962625
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt162",-0.00014473406312151
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt163",0.0332048047581671
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt164",0.0449146686795285
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt166",0.120698263504872
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt168",0.0670028677788666
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt171",0.1298951595154
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt172",0.0797815829797898
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt173",-0.0164973333378082
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt174",0.0496730229736028
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt178",0.12707319812082
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt180",0.0529639886192897
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt181",0.0613521495763379
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt182",0.123643000584405
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt183",0.0544535794256109
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt186",-0.0271216740954135
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt188",0.112316947935054
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt192",0.0471140883509543
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt193",0.092146925049147
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt196",0.0372335723240294
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt197",-0.0653764359389701
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt200",-0.0528093725280455
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt201",0.0205167346084566
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt202",-0.0466420299600756
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt205",0.0229388501325006
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt207",0.129548973808213
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt208",-0.0722420753855329
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt209",-0.0717685414400591
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt210",-0.0334834941228818
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt213",0.0442226345696122
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt215",0.00334478552890466
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt217",-0.0593372029539867
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt218",0.084608319490312
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt219",0.0582423670368955
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt221",0.0434238916281482
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt222",-0.0809390949776251
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt224",0.00232365517405585
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt226",0.0394546474037002
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt227",-0.0218008041850513
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt229",0.128514980648565
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt231",-0.123995351177338
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt233",0.0161053095987231
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt234",-0.0115752100827219
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt235",0.0429044525360822
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt236",0.0805376178848234
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt238",-0.0228406551674034
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt239",0.0167456511515611
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt240",0.0503076829981865
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt241",0.0781653990301354
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt245",0.10517959471933
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt246",0.144153181342674
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt247",-0.112804074924998
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt250",0.087859131291137
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt258",-0.0124143140609374
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt259",0.13249724745379
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt260",0.0429173584167143
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt261",0.0189742513829895
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt262",-0.0154365633282937
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt265",-0.0195291313092439
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt266",0.0976108476370133
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt267",0.000334924640974838
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt269",0.13606136403526
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt271",-0.0485947508429638
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt274",0.0563452309123423
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt276",0.0123459145927921
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt277",0.0750418411488473
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt281",0.142721210714105
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt285",0.105871926090819
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt287",-0.0640117766798376
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt288",0.0696096886026357
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt289",0.00268782689043779
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt290",0.0280997271348949
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt292",0.0471820235020097
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt294",0.0997884998279278
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt299",-0.0457724818774576
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt2",0.151615083962504
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt5",0.0415461749597011
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt7",0.0386684250670038
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt8",0.19534159714587
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt10",0.0860291921798195
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt11",0.08910955290498
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt12",-0.0269547461026658
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt18",0.0272274601179515
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt19",-0.0375990183818368
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt20",0.00649599650697167
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt22",0.083199567085925
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt23",-0.0383756013238371
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt24",-0.046973339831382
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt25",0.062317632161882
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt26",0.027376410325361
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt27",-0.0282305189282661
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt28",-0.00962486871585859
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt29",0.083094917340595
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt32",0.0533050732522407
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt34",0.046104311879314
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt35",0.0422933309018232
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt38",-0.0418658090506549
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt39",-0.0570004695313948
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt42",-0.0897975303329099
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt43",0.0709979060866342
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt45",0.0811370658634435
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt52",0.0637291178687724
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt56",0.000514811915904875
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt61",0.0581303630888811
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt62",0.191497367393796
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt63",-0.0300892018542317
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt65",-0.0182641357531047
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt69",0.12777732780719
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt72",0.119363662899866
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt76",0.00578335915163032
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt78",0.121067485681429
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt80",0.0135885443847581
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt89",0.0830805053774039
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt90",0.0025210574834231
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt92",0.253909046393914
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt93",0.0221848744533024
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt94",0.0191250673218432
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt95",0.0298184627609467
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt97",0.00989810231664698
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt99",0.124488915664418
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt102",-0.00670296137184416
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt104",0.0607971846922349
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt107",0.0532754943991119
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt109",-0.0435412905479456
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt110",0.228682054705271
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt113",-0.00782770805135376
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt114",0.0863946304887825
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt115",0.135262540570535
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt116",0.000380713715474402
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt117",0.0434365419709596
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt119",0.132078201348347
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt125",-0.089885477931235
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt126",0.0364671481274311
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt129",-0.0155482695550418
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt130",0.0636496666601836
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt131",0.128454447843709
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt132",-0.0445929990530391
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt133",0.0481627736743129
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt137",-0.00350812834808471
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt140",0.00300591476187148
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt143",-0.026086876302121
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt144",0.169157908345002
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt146",0.100638392602945
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt148",0.0300725117275604
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt149",-0.0496604042179846
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt152",0.138503293132682
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt153",0.0639703018348662
"simcrispr-interaction-v1","BARCS-moderated [safe-harbor]",20250726,"ntgt157",0.0294004187475756
